time,latitude,longitude,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,lat_prev,lon_prev,distance_segment_m,time_prev,time_delta_s,distance_cumulative_km,pace_min_per_km,heart_rate,is_walk,planning_id
2025-06-25 17:52:41+00:00,34.607094,-98.426097,342.0,97,0,,0.0,,0.6671704826245436,0.8696771887008877,1149.851937008704,,,,,0.0,,24.981171131006615,97,True,2025w26-Wed
2025-06-25 17:52:42+00:00,34.6071,-98.426097,342.0,97,0,,1.0,0.6671704826245436,0.6671704826245436,1.3409118374634652,745.7611843383002,34.607094,-98.426097,0.6671704826245436,2025-06-25 17:52:41+00:00,1.0,0.0006671704826245435,24.981171131006615,97,True,2025w26-Wed
2025-06-25 17:53:02+00:00,34.607069,-98.426373,342.0,97,154,,20.0,25.49388411334858,1.274694205667429,1.538899597577851,649.8149727077379,34.6071,-98.426097,25.49388411334858,2025-06-25 17:52:42+00:00,20.0,0.026161054595973128,13.075057473312452,97,True,2025w26-Wed
2025-06-25 17:53:03+00:00,34.607067,-98.426403,342.0,99,154,,1.0,2.754619589387538,2.754619589387538,1.9016754530567375,525.8520839571275,34.607069,-98.426373,2.754619589387538,2025-06-25 17:53:02+00:00,1.0,0.028915674185360663,6.050454321972521,99,False,2025w26-Wed
2025-06-25 17:53:04+00:00,34.607063,-98.426428,342.1,101,156,,1.0,2.3308538576888465,2.3308538576888465,2.281240325078257,438.3580234869359,34.607067,-98.426403,2.3308538576888465,2025-06-25 17:53:03+00:00,1.0,0.03124652804304951,7.150469749538837,101,False,2025w26-Wed
2025-06-25 17:53:05+00:00,34.607061,-98.426455,342.1,103,156,,1.0,2.4810522639518235,2.4810522639518235,2.5754266787791047,388.28517551664703,34.607063,-98.426428,2.4810522639518235,2025-06-25 17:53:04+00:00,1.0,0.033727580307001334,6.7175932736915644,103,False,2025w26-Wed
2025-06-25 17:53:06+00:00,34.60706,-98.426483,342.2,106,156,,1.0,2.564997464362146,2.564997464362146,2.519215988907391,396.94889378409744,34.607061,-98.426455,2.564997464362146,2025-06-25 17:53:05+00:00,1.0,0.03629257777136347,6.497745214787029,106,False,2025w26-Wed
2025-06-25 17:53:07+00:00,34.60706,-98.426513,342.2,108,156,,1.0,2.74562800556006,2.74562800556006,2.506200027262591,399.0104497334376,34.60706,-98.426483,2.74562800556006,2025-06-25 17:53:06+00:00,1.0,0.03903820577692353,6.0702687932410875,108,False,2025w26-Wed
2025-06-25 17:53:08+00:00,34.607061,-98.42654,342.3,109,156,,1.0,2.4735657512108076,2.4735657512108076,2.4362396771200734,410.4686453436796,34.60706,-98.426513,2.4735657512108076,2025-06-25 17:53:07+00:00,1.0,0.04151177152813434,6.737924792111012,109,False,2025w26-Wed
2025-06-25 17:53:09+00:00,34.607056,-98.426564,342.3,109,156,,1.0,2.265773959298571,2.265773959298571,2.41795340148118,413.57289986954424,34.607061,-98.42654,2.265773959298571,2025-06-25 17:53:08+00:00,1.0,0.04377754548743291,7.355852922398141,109,False,2025w26-Wed
2025-06-25 17:53:10+00:00,34.607053,-98.426587,342.4,111,156,,1.0,2.131250031313416,2.131250031313416,2.3285891143309208,429.4445910812103,34.607056,-98.426564,2.131250031313416,2025-06-25 17:53:09+00:00,1.0,0.045908795518746326,7.820152377770939,111,False,2025w26-Wed
2025-06-25 17:53:11+00:00,34.607054,-98.426614,342.5,114,156,,1.0,2.4735659592884915,2.4735659592884915,2.275422436118346,439.47883440312063,34.607053,-98.426587,2.4735659592884915,2025-06-25 17:53:10+00:00,1.0,0.04838236147803482,6.737924225313194,114,False,2025w26-Wed
2025-06-25 17:53:12+00:00,34.607056,-98.426639,342.6,114,156,,1.0,2.298805953290375,2.298805953290375,2.262130701918082,442.0611059971427,34.607054,-98.426614,2.298805953290375,2025-06-25 17:53:11+00:00,1.0,0.05068116743132519,7.250155227823501,114,False,2025w26-Wed
2025-06-25 17:53:13+00:00,34.607058,-98.426663,342.6,116,156,,1.0,2.2077319924197636,2.2077319924197636,2.220911464914002,450.26558500778503,34.607056,-98.426639,2.2077319924197636,2025-06-25 17:53:12+00:00,1.0,0.05288889942374496,7.549240604033926,116,False,2025w26-Wed
2025-06-25 17:53:14+00:00,34.607059,-98.426687,342.7,119,156,,1.0,2.1993151963438957,2.1993151963438957,2.152448338813671,464.5872246816169,34.607058,-98.426663,2.1993151963438957,2025-06-25 17:53:13+00:00,1.0,0.05508821462008886,7.578131605559057,119,False,2025w26-Wed
2025-06-25 17:53:15+00:00,34.60706,-98.426708,342.8,119,156,,1.0,1.9251535616099464,1.9251535616099464,2.1551297611175295,464.0091831321823,34.607059,-98.426687,1.9251535616099464,2025-06-25 17:53:14+00:00,1.0,0.057013368181698804,8.657335358776342,119,False,2025w26-Wed
2025-06-25 17:53:16+00:00,34.607063,-98.426731,342.8,123,156,,1.0,2.131249856042803,2.131249856042803,2.2023097416276256,454.06873569970503,34.60706,-98.426708,2.131249856042803,2025-06-25 17:53:15+00:00,1.0,0.059144618037741604,7.820153020887887,123,False,2025w26-Wed
2025-06-25 17:53:17+00:00,34.607066,-98.426756,342.9,128,154,,1.0,2.3122130821616778,2.3122130821616778,2.139183354926712,467.46811006028037,34.607063,-98.426731,2.3122130821616778,2025-06-25 17:53:16+00:00,1.0,0.06145683111990328,7.208115951155494,128,False,2025w26-Wed
