,time,lat,lon,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km
552,2025-04-29 19:22:17+00:00,34.606421,-98.4108,342.4,176.0,84,,1.0,3.631156380078535,3.631156380078535,3.383983467595601,295.5097179332626
553,2025-04-29 19:22:18+00:00,34.606423,-98.410762,342.3,175.0,84,,1.0,3.4849205240993153,3.4849205240993153,3.402278094630838,293.9207120012053
554,2025-04-29 19:22:19+00:00,34.606425,-98.410724,342.2,175.0,84,,1.0,3.484920441800543,3.484920441800543,3.46023348729027,288.9978389241895
555,2025-04-29 19:22:20+00:00,34.606424,-98.410686,342.0,176.0,84,,1.0,3.479594431092862,3.479594431092862,3.430986333063275,291.46137667857556
556,2025-04-29 19:22:21+00:00,34.606421,-98.410651,341.9,,83,,1.0,3.2205756593800965,3.2205756593800965,3.4715584517099005,288.0550663081748
557,2025-04-29 19:22:22+00:00,34.606419,-98.410613,341.7,175.0,83,,1.0,3.4849206089435603,3.4849206089435603,3.5008056900704503,285.64853023301504
558,2025-04-29 19:22:23+00:00,34.606415,-98.410573,341.6,176.0,83,,1.0,3.687781117332441,3.687781117332441,3.4836050344493166,287.0589490229275
559,2025-04-29 19:22:24+00:00,34.606409,-98.410534,341.4,,83,,1.0,3.631156633603292,3.631156633603292,3.4402339173558416,290.6779085442534
560,2025-04-29 19:22:25+00:00,34.606407,-98.410497,341.3,173.0,83,,1.0,3.3935911529871925,3.3935911529871925,3.3294096334700023,300.35354915392986
561,2025-04-29 19:22:26+00:00,34.606401,-98.410465,341.1,,83,,1.0,3.0037200739127212,3.0037200739127212,3.2511464934540557,307.5838022105206
562,2025-04-29 19:22:27+00:00,34.606402,-98.410433,341.0,170.0,83,,1.0,2.930799189514364,2.930799189514364,3.1289572295980776,319.5952921761262
563,2025-04-29 19:22:28+00:00,34.606409,-98.410398,340.9,172.0,83,,1.0,3.2964654172527084,3.2964654172527084,3.0943542229637337,323.16920686676025
564,2025-04-29 19:22:29+00:00,34.606409,-98.410365,340.8,,83,,1.0,3.0202103143234016,3.0202103143234016,3.143839084140571,318.08243782088147
565,2025-04-29 19:22:30+00:00,34.606412,-98.41033,340.8,,83,,1.0,3.2205761198154734,3.2205761198154734,3.046408721321548,328.25536278211376
566,2025-04-29 19:22:31+00:00,34.606407,-98.410295,340.8,,83,,1.0,3.251144379796905,3.251144379796905,3.177023387545821,314.76003731042016
567,2025-04-29 19:22:32+00:00,34.606402,-98.410269,340.7,174.0,82,,1.0,2.4436473754192503,2.4436473754192503,3.187172854228808,313.75769239286126
568,2025-04-29 19:22:33+00:00,34.606399,-98.410226,340.7,,82,,1.0,3.9495387483740756,3.9495387483740756,3.1292175175057206,319.56870828113404
569,2025-04-29 19:22:34+00:00,34.606394,-98.410193,340.7,,82,,1.0,3.0709576477383362,3.0709576477383362,3.068513875460634,325.8906560589965
570,2025-04-29 19:22:35+00:00,34.606395,-98.410161,340.7,,82,,1.0,2.930799436200036,2.930799436200036,3.2037182435012035,312.137311709142
571,2025-04-29 19:22:36+00:00,34.606392,-98.410129,340.7,,82,,1.0,2.9476261695714716,2.9476261695714716,3.1182060941315477,320.69721173401473
572,2025-04-29 19:22:37+00:00,34.606394,-98.410095,340.7,,81,,1.0,3.1196692156220975,3.1196692156220975,3.015926993635254,331.57301291124685
573,2025-04-29 19:22:38+00:00,34.606399,-98.410057,340.7,,81,,1.0,3.521978001525796,3.521978001525796,2.77754891706119,360.0296627927831
574,2025-04-29 19:22:39+00:00,34.606405,-98.41003,340.6,,81,,1.0,2.5595621452568684,2.5595621452568684,2.8656480317412494,348.96120839807793
575,2025-04-29 19:22:40+00:00,34.606405,-98.410011,340.6,,81,,1.0,1.7389090533297156,1.7389090533297156,2.7926417290843455,358.08388508463673
576,2025-04-29 19:22:41+00:00,34.606404,-98.409974,340.6,,81,,1.0,3.3881217429717676,3.3881217429717676,2.6214535207807197,381.4677590400995
577,2025-04-29 19:22:42+00:00,34.606402,-98.409944,340.6,,81,,1.0,2.754637702337579,2.754637702337579,2.7135832707265224,368.5164228375658
578,2025-04-29 19:22:43+00:00,34.606393,-98.409917,340.6,,81,,1.0,2.666036960007667,2.666036960007667,2.9885451621777666,334.6109714705785
579,2025-04-29 19:22:44+00:00,34.606393,-98.409884,340.6,,82,,1.0,3.020210894985881,3.020210894985881,2.914962985566172,343.05752935856594
580,2025-04-29 19:22:45+00:00,34.606394,-98.40985,340.6,173.0,83,,1.0,3.1137185105859366,3.1137185105859366,3.00507210564523,332.7707172554804
581,2025-04-29 19:22:46+00:00,34.606394,-98.409817,340.6,173.0,82,,1.0,3.0202108599137945,3.0202108599137945,3.082421900711793,324.42022286731094
582,2025-04-29 19:22:47+00:00,34.606395,-98.409782,340.5,173.0,83,,1.0,3.205183302732871,3.205183302732871,3.119416351683539,320.57278902840375
583,2025-04-29 19:22:48+00:00,34.606399,-98.409749,340.5,173.0,82,,1.0,3.052785935340481,3.052785935340481,3.179749101162557,314.490221770764
584,2025-04-29 19:22:49+00:00,34.606398,-98.409714,340.5,173.0,83,,1.0,3.2051831498446104,3.2051831498446104,3.2178998382073845,310.7616924947783
585,2025-04-29 19:22:50+00:00,34.606394,-98.409677,340.5,,83,,1.0,3.415382257981029,3.415382257981029,3.2209785553610226,310.4646562565876
586,2025-04-29 19:22:51+00:00,34.606392,-98.409642,340.5,173.0,83,,1.0,3.2109645451379296,3.2109645451379296,3.2148728270725067,311.0542947699145
587,2025-04-29 19:22:52+00:00,34.606389,-98.409607,340.5,173.0,83,,1.0,3.2205768885010637,3.2205768885010637,3.1782876634185326,314.6348304182166
588,2025-04-29 19:22:53+00:00,34.606388,-98.409574,340.5,173.0,83,,1.0,3.0222572938979,3.0222572938979,3.1249092425391707,320.00929383390405
589,2025-04-29 19:22:54+00:00,34.606387,-98.409541,340.4,,82,,1.0,3.022257331574742,3.022257331574742,3.0671975910220493,326.0305116719855
590,2025-04-29 19:22:55+00:00,34.606395,-98.409508,340.4,,82,,1.0,3.1484901535842162,3.1484901535842162,3.196992481705788,312.7939792546649
591,2025-04-29 19:22:56+00:00,34.606406,-98.409479,340.4,172.0,83,,1.0,2.9224062875523242,2.9224062875523242,3.3430175161169324,299.13094836593785
592,2025-04-29 19:22:57+00:00,34.60641,-98.409437,340.4,172.0,83,,1.0,3.8695513419197574,3.8695513419197574,3.37921671472724,295.92656654479083
593,2025-04-29 19:22:58+00:00,34.60641,-98.409396,340.4,,83,,1.0,3.7523824659536205,3.7523824659536205,3.408473653863331,293.3864543346407
594,2025-04-29 19:22:59+00:00,34.60641,-98.409361,340.4,,83,,1.0,3.2032533246262815,3.2032533246262815,3.4646430612781223,288.63002113444134
595,2025-04-29 19:23:00+00:00,34.60641,-98.409325,340.3,,83,,1.0,3.29477484926467,3.29477484926467,3.31664503144556,301.50950448988806
596,2025-04-29 19:23:01+00:00,34.60641,-98.40929,340.3,174.0,83,,1.0,3.2032533246262815,3.2032533246262815,3.2311006845230223,309.49205785817867
597,2025-04-29 19:23:02+00:00,34.606413,-98.409256,340.3,,83,,1.0,3.1295611927569498,3.1295611927569498,3.2046413848516737,312.04739623191404
598,2025-04-29 19:23:03+00:00,34.606417,-98.40922,340.4,,83,,1.0,3.3246607313409293,3.3246607313409293,3.171598586462747,315.2984126895107
599,2025-04-29 19:23:04+00:00,34.606422,-98.409187,340.4,,82,,1.0,3.070956826269537,3.070956826269537,3.1171076325519946,320.81022469580046
600,2025-04-29 19:23:05+00:00,34.606419,-98.409153,340.4,,82,,1.0,3.1295608573200364,3.1295608573200364,3.044376166011351,328.4745200558345
601,2025-04-29 19:23:06+00:00,34.60642,-98.409121,340.4,,83,,1.0,2.9307985550725193,2.9307985550725193,2.905343286557378,344.19340551832954
602,2025-04-29 19:23:07+00:00,34.606427,-98.409092,340.5,,82,,1.0,2.7659038600537342,2.7659038600537342,2.887625439231031,346.3053020707208
603,2025-04-29 19:23:08+00:00,34.60644,-98.409068,340.5,,82,,1.0,2.6294963340710646,2.6294963340710646,2.8001585710332493,357.12263239113753
604,2025-04-29 19:23:09+00:00,34.606459,-98.409045,340.5,,82,,1.0,2.9823675896378012,2.9823675896378012,2.7654447275303666,361.6054915308443
605,2025-04-29 19:23:10+00:00,34.606473,-98.409021,340.5,,83,,1.0,2.692226516331127,2.692226516331127,2.761842744694711,362.0770957799548
606,2025-04-29 19:23:11+00:00,34.606484,-98.408994,340.6,,82,,1.0,2.757229337558105,2.757229337558105,2.81030684543399,355.83302998558224
607,2025-04-29 19:23:12+00:00,34.606485,-98.408964,340.6,,82,,1.0,2.747893945875456,2.747893945875456,2.8062869004232223,356.3427530696123
608,2025-04-29 19:23:13+00:00,34.606489,-98.408933,340.6,175.0,82,,1.0,2.8718168377674607,2.8718168377674607,2.7991316065278413,357.25365597955624
609,2025-04-29 19:23:14+00:00,34.606485,-98.408901,340.6,176.0,82,,1.0,2.9622678645839624,2.9622678645839624,2.762132163561726,362.0391569933119
610,2025-04-29 19:23:15+00:00,34.606484,-98.408872,340.7,176.0,83,,1.0,2.6564500468542223,2.6564500468542223,2.7507798059336688,363.53327803371025
611,2025-04-29 19:23:16+00:00,34.606482,-98.408844,340.7,177.0,82,,1.0,2.572232122727531,2.572232122727531,2.7091010001716187,369.1261418221953
612,2025-04-29 19:23:17+00:00,34.606478,-98.408815,340.7,177.0,82,,1.0,2.691132157735168,2.691132157735168,2.7607621603452515,362.21881564580104
613,2025-04-29 19:23:18+00:00,34.606476,-98.408786,340.8,,82,,1.0,2.66342280895721,2.66342280895721,2.855383942371737,350.21559978703976
614,2025-04-29 19:23:19+00:00,34.606473,-98.408751,340.8,178.0,82,,1.0,3.220573665452125,3.220573665452125,2.948652453485303,339.13796752072335
615,2025-04-29 19:23:20+00:00,34.60647,-98.408717,340.9,178.0,83,,1.0,3.129558956986651,3.129558956986651,2.984789538018451,335.03199715175975
616,2025-04-29 19:23:21+00:00,34.606467,-98.408684,340.9,178.0,83,,1.0,3.0385746782953618,3.0385746782953618,3.0172129832156527,331.43169062405093
617,2025-04-29 19:23:22+00:00,34.606463,-98.408653,341.0,,83,,1.0,2.8718175804009065,2.8718175804009065,2.9262651651587834,341.7325305670782
618,2025-04-29 19:23:23+00:00,34.606457,-98.408623,341.1,178.0,83,,1.0,2.8255400349432205,2.8255400349432205,2.8695270485162263,348.4894838391851
619,2025-04-29 19:23:24+00:00,34.606454,-98.408593,341.1,177.0,83,,1.0,2.7658345751677778,2.7658345751677778,2.8127393369262337,355.52530121500763
620,2025-04-29 19:23:25+00:00,34.606452,-98.408562,341.2,177.0,83,,1.0,2.8458683737738655,2.8458683737738655,2.825799586235619,353.88213830555026
621,2025-04-29 19:23:26+00:00,34.60645,-98.408532,341.2,,82,,1.0,2.754636120345398,2.754636120345398,2.8169790158795567,354.9902197932298
622,2025-04-29 19:23:27+00:00,34.606448,-98.4085,341.2,,81,,1.0,2.937118826947833,2.937118826947833,2.776814689762886,360.1248594969766
623,2025-04-29 19:23:28+00:00,34.606444,-98.40847,341.3,178.0,82,,1.0,2.7814371831629088,2.7814371831629088,2.7142116531034026,368.4311055317333
624,2025-04-29 19:23:29+00:00,34.606443,-98.408442,341.3,177.0,82,,1.0,2.565012944584424,2.565012944584424,2.584870268616565,386.8666107313791
625,2025-04-29 19:23:30+00:00,34.606438,-98.408415,341.3,,82,,1.0,2.53285319047645,2.53285319047645,2.5483738261833877,392.4071067303598
626,2025-04-29 19:23:31+00:00,34.606437,-98.408392,341.3,,81,,1.0,2.1079291979112105,2.1079291979112105,2.6342789829947604,379.6105144729802
627,2025-04-29 19:23:32+00:00,34.606435,-98.408362,341.3,,81,,1.0,2.7546366147819463,2.7546366147819463,2.745209930678583,364.2708664370932
628,2025-04-29 19:23:33+00:00,34.606433,-98.408327,341.4,,82,,1.0,3.2109629672197735,3.2109629672197735,2.9249658422861806,341.88433435461616
629,2025-04-29 19:23:34+00:00,34.606435,-98.408293,341.4,,82,,1.0,3.1196676830035375,3.1196676830035375,3.1320515012715346,319.2795519467113
630,2025-04-29 19:23:35+00:00,34.60644,-98.408256,341.4,,82,,1.0,3.4316327485144345,3.4316327485144345,3.1672837128441023,315.72795198130115
631,2025-04-29 19:23:36+00:00,34.606444,-98.408222,341.4,,82,,1.0,3.143357492837982,3.143357492837982,3.13564797541002,318.91334991748846
632,2025-04-29 19:23:37+00:00,34.606445,-98.40819,341.5,,82,,1.0,2.9307976726447835,2.9307976726447835,3.137626468679909,318.71225271143544
633,2025-04-29 19:23:38+00:00,34.606441,-98.408157,341.5,,82,,1.0,3.0527842800493623,3.0527842800493623,3.0923362479601346,323.3800983510936
634,2025-04-29 19:23:39+00:00,34.606438,-98.408123,341.5,,82,,1.0,3.1295601493529817,3.1295601493529817,3.1058573277131343,321.972291217996
635,2025-04-29 19:23:40+00:00,34.606437,-98.408088,341.5,,83,,1.0,3.2051816449155637,3.2051816449155637,3.196956863536921,312.79746417774936
636,2025-04-29 19:23:41+00:00,34.606435,-98.408053,341.6,,82,,1.0,3.2109628916029807,3.2109628916029807,3.2331968589917848,309.2914052600658
637,2025-04-29 19:23:42+00:00,34.606435,-98.408016,341.6,,82,,1.0,3.386295351763718,3.386295351763718,3.2755554588532467,305.29173221512
638,2025-04-29 19:23:43+00:00,34.606439,-98.407981,341.6,179.0,82,,1.0,3.233984257323681,3.233984257323681,3.2036928591147067,312.1397849219339
639,2025-04-29 19:23:44+00:00,34.606444,-98.407945,341.6,,83,,1.0,3.3413531486602914,3.3413531486602914,3.167177411942684,315.73854885085825
640,2025-04-29 19:23:45+00:00,34.606446,-98.407914,341.7,179.0,83,,1.0,2.8458686462228617,2.8458686462228617,3.0430853419868895,328.61385325035957
641,2025-04-29 19:23:46+00:00,34.606444,-98.407881,341.7,179.0,83,,1.0,3.0283856557428703,3.0283856557428703,2.9465043554183294,339.3852101935974
642,2025-04-29 19:23:47+00:00,34.606441,-98.407851,341.7,179.0,82,,1.0,2.765835001984743,2.765835001984743,3.006413861068411,332.6222024683663
643,2025-04-29 19:23:48+00:00,34.606432,-98.407823,341.7,180.0,82,,1.0,2.7510793244808807,2.7510793244808807,3.087562206454554,323.88011419154515
644,2025-04-29 19:23:49+00:00,34.606415,-98.407789,341.8,180.0,83,,1.0,3.640900676910699,3.640900676910699,3.148574218302783,317.60407430987703
645,2025-04-29 19:23:50+00:00,34.606397,-98.407761,341.8,179.0,83,,1.0,3.251610373153577,3.251610373153577,3.237919390313638,308.84030127233524
646,2025-04-29 19:23:51+00:00,34.60638,-98.407731,341.8,,83,,1.0,3.333445714984014,3.333445714984014,3.314759780377564,301.6809863326193
647,2025-04-29 19:23:52+00:00,34.606365,-98.407701,341.8,180.0,83,,1.0,3.212560862039019,3.212560862039019,3.222918953330064,310.27773719433907
648,2025-04-29 19:23:53+00:00,34.606353,-98.40767,341.9,179.0,83,,1.0,3.13528127480051,3.13528127480051,3.066861122962089,326.06628076923243
649,2025-04-29 19:23:54+00:00,34.606344,-98.407637,341.9,180.0,83,,1.0,3.181696541673201,3.181696541673201,3.032374478261222,329.77457341396854
650,2025-04-29 19:23:55+00:00,34.606338,-98.407611,341.9,,84,,1.0,2.4713212213136986,2.4713212213136986,3.1375692062606313,318.718069390987
651,2025-04-29 19:23:56+00:00,34.606333,-98.407577,341.9,,84,,1.0,3.1610124914796813,3.1610124914796813,3.147003674431644,317.7625778211404
652,2025-04-29 19:23:57+00:00,34.606323,-98.407538,342.0,179.0,84,,1.0,3.7385345020360643,3.7385345020360643,3.124856482526146,320.0146968642848
653,2025-04-29 19:23:58+00:00,34.606317,-98.407504,342.0,179.0,84,,1.0,3.1824536156555756,3.1824536156555756,3.2747082296177155,305.3707169865141
654,2025-04-29 19:23:59+00:00,34.606312,-98.407471,342.0,,85,,1.0,3.070960582145712,3.070960582145712,3.3230440546842885,300.92890239910065
655,2025-04-29 19:24:00+00:00,34.606309,-98.407436,342.1,,85,,1.0,3.220579956771543,3.220579956771543,3.1614976618359645,316.3057850940411
656,2025-04-29 19:24:01+00:00,34.606306,-98.407399,342.1,,84,,1.0,3.4026916168125463,3.4026916168125463,3.1489414172808936,317.5670384060363
657,2025-04-29 19:24:02+00:00,34.606307,-98.407367,342.1,179.0,84,,1.0,2.9308025377944444,2.9308025377944444,3.105518627129802,322.00740683504614
658,2025-04-29 19:24:03+00:00,34.606309,-98.407333,342.2,,84,,1.0,3.119672392880223,3.119672392880223,3.071960520920354,325.5250167409058
659,2025-04-29 19:24:04+00:00,34.606302,-98.407303,342.2,,84,,1.0,2.8538466313902546,2.8538466313902546,3.0884073475946296,323.7914845588094
660,2025-04-29 19:24:05+00:00,34.606298,-98.40727,342.2,,83,,1.0,3.0527894257243036,3.0527894257243036,3.144440487963951,318.0216015624158
661,2025-04-29 19:24:06+00:00,34.606296,-98.407232,342.2,,83,,1.0,3.4849257501839244,3.4849257501839244,3.1261841997507007,319.8787838796401
662,2025-04-29 19:24:07+00:00,34.606298,-98.407197,342.3,,83,,1.0,3.21096823964105,3.21096823964105,3.21587008151635,310.9578355629588
663,2025-04-29 19:24:08+00:00,34.6063,-98.407164,342.3,180.0,83,,1.0,3.0283909518139707,3.0283909518139707,3.2280565800901706,309.7839133823567
664,2025-04-29 19:24:09+00:00,34.606302,-98.407128,342.3,,83,,1.0,3.302276040218501,3.302276040218501,3.173265024103485,315.1328339751645
665,2025-04-29 19:24:10+00:00,34.606303,-98.407094,342.4,,83,,1.0,3.1137219185934066,3.1137219185934066,3.1717228512186986,315.286059630261
666,2025-04-29 19:24:11+00:00,34.606305,-98.407059,342.4,,83,,1.0,3.2109679702504996,3.2109679702504996,3.225000463973239,310.0774747697208
667,2025-04-29 19:24:12+00:00,34.606305,-98.407024,342.4,,83,,1.0,3.2032573752171145,3.2032573752171145,3.2055826104449823,311.9557726391538
668,2025-04-29 19:24:13+00:00,34.606305,-98.406988,342.5,180.0,83,,1.0,3.294779015586672,3.294779015586672,3.1391266031753515,318.5599456194154
669,2025-04-29 19:24:14+00:00,34.606304,-98.406953,342.5,180.0,83,,1.0,3.205186772577219,3.205186772577219,3.0319348001909523,329.82239589618473
670,2025-04-29 19:24:15+00:00,34.6063,-98.406923,342.5,,83,,1.0,2.7814418822452533,2.7814418822452533,2.9808092456627726,335.479367374833
671,2025-04-29 19:24:16+00:00,34.606297,-98.406894,342.6,180.0,84,,1.0,2.675008955328502,2.675008955328502,2.9625050024582587,337.55217262762744
672,2025-04-29 19:24:17+00:00,34.606294,-98.406862,342.6,181.0,84,,1.0,2.9476296025762156,2.9476296025762156,3.1271651560883407,319.778441523333
673,2025-04-29 19:24:18+00:00,34.606294,-98.406827,342.6,181.0,84,,1.0,3.2032577995641036,3.2032577995641036,3.248502017045155,307.83419396168404
674,2025-04-29 19:24:19+00:00,34.606295,-98.406783,342.7,182.0,84,,1.0,4.028487540727628,4.028487540727628,3.3922193762565653,294.7922551823684
675,2025-04-29 19:24:20+00:00,34.606296,-98.406746,342.7,,83,,1.0,3.388126187029326,3.388126187029326,3.467626569602473,288.38168699192994
676,2025-04-29 19:24:21+00:00,34.606294,-98.406709,342.7,182.0,83,,1.0,3.393595751385554,3.393595751385554,3.4459662144889953,290.19437155111245
677,2025-04-29 19:24:22+00:00,34.60629,-98.406673,342.8,182.0,83,,1.0,3.3246655693057545,3.3246655693057545,3.1064243723839744,321.9135186067853
678,2025-04-29 19:24:23+00:00,34.606281,-98.406641,342.8,182.0,84,,1.0,3.0949560239967155,3.0949560239967155,3.187836896583738,313.6923350977132
679,2025-04-29 19:24:24+00:00,34.606272,-98.406618,342.8,,84,,1.0,2.3307783302025222,2.3307783302025222,3.092029821825278,323.4121459442079
680,2025-04-29 19:24:25+00:00,34.606263,-98.406578,342.9,,83,,1.0,3.795188808028142,3.795188808028142,3.0567957016640013,327.13995228913683
681,2025-04-29 19:24:26+00:00,34.606257,-98.406547,342.9,183.0,83,,1.0,2.914560377593258,2.914560377593258,3.0915451992825984,323.46284318665397
682,2025-04-29 19:24:27+00:00,34.606249,-98.406514,342.9,183.0,83,,1.0,3.148494968499368,3.148494968499368,3.203616448418783,312.1472298887629
683,2025-04-29 19:24:28+00:00,34.60624,-98.40648,342.9,,83,,1.0,3.2687035120897034,3.2687035120897034,3.050651486525551,327.79883392675583
684,2025-04-29 19:24:29+00:00,34.606235,-98.406449,343.0,,83,,1.0,2.891134575883444,2.891134575883444,3.0819321641977973,324.4717750821398
685,2025-04-29 19:24:30+00:00,34.606228,-98.406417,343.0,,83,,1.0,3.0303639985619806,3.0303639985619806,3.1661026620231003,315.8457279338543
686,2025-04-29 19:24:31+00:00,34.606223,-98.406384,343.0,184.0,83,,1.0,3.07096376595449,3.07096376595449,3.0797966837513795,324.6967584827513
687,2025-04-29 19:24:32+00:00,34.606223,-98.406345,343.1,,83,,1.0,3.569347457625883,3.569347457625883,3.3462087329355596,298.84567276313356
688,2025-04-29 19:24:33+00:00,34.606223,-98.406314,343.1,,84,,1.0,2.8371736207310994,2.8371736207310994,3.399467521724406,294.1637164083693
689,2025-04-29 19:24:34+00:00,34.606226,-98.406268,343.1,,84,,1.0,4.223194821804348,4.223194821804348,3.4263127167821024,291.85894069213043
690,2025-04-29 19:24:35+00:00,34.606227,-98.406232,343.2,,85,,1.0,3.296657942506209,3.296657942506209,3.3955210195238186,294.5056132034306
691,2025-04-29 19:24:36+00:00,34.606228,-98.406197,343.2,,85,,1.0,3.205189741242971,3.205189741242971,3.3243009772715846,300.81512078390347
692,2025-04-29 19:24:37+00:00,34.606232,-98.40616,343.2,,85,,1.0,3.4153889713344663,3.4153889713344663,3.0853406675969652,324.11331769689326
693,2025-04-29 19:24:38+00:00,34.606234,-98.406133,343.3,,86,,1.0,2.4810734094699263,2.4810734094699263,3.1429892916296773,318.1684400462873
694,2025-04-29 19:24:39+00:00,34.606236,-98.4061,343.3,,85,,1.0,3.028393273431254,3.028393273431254,3.1278648562529936,319.7069074134948
695,2025-04-29 19:24:40+00:00,34.606239,-98.406061,343.3,,85,,1.0,3.5849010626697684,3.5849010626697684,3.0889035674914425,323.73946876305985
696,2025-04-29 19:24:41+00:00,34.606242,-98.406027,343.4,,85,,1.0,3.1295675643595544,3.1295675643595544,3.2429189930409477,308.36416270215886
697,2025-04-29 19:24:42+00:00,34.606245,-98.405992,343.4,184.0,85,,1.0,3.220582527526708,3.220582527526708,3.1319576273715297,319.28912168560913
698,2025-04-29 19:24:43+00:00,34.60625,-98.405957,343.4,184.0,84,,1.0,3.2511505372174523,3.2511505372174523,3.111962974486652,321.34058412599194
699,2025-04-29 19:24:44+00:00,34.606249,-98.40593,343.4,,84,,1.0,2.4735864450841665,2.4735864450841665,3.0369780235236536,329.2746909112467
700,2025-04-29 19:24:45+00:00,34.606247,-98.405892,343.5,183.0,84,,1.0,3.4849277982453777,3.4849277982453777,2.9985400638815394,333.4956274372815
701,2025-04-29 19:24:46+00:00,34.606249,-98.405862,343.5,183.0,83,,1.0,2.7546428095445634,2.7546428095445634,2.897440149264992,345.1322369001047
702,2025-04-29 19:24:47+00:00,34.606251,-98.405829,343.5,183.0,83,,1.0,3.0283927293161383,3.0283927293161383,2.9523031953872723,338.71859826674194
703,2025-04-29 19:24:48+00:00,34.606251,-98.405799,343.6,,82,,1.0,2.745650964134712,2.745650964134712,2.8593608552524037,349.7285059921992
704,2025-04-29 19:24:49+00:00,34.60625,-98.405769,343.6,,82,,1.0,2.747901675695568,2.747901675695568,2.9161487980341865,342.91802965408107
705,2025-04-29 19:24:50+00:00,34.60625,-98.405736,343.6,183.0,82,,1.0,3.0202160975710353,3.0202160975710353,2.8600505743608235,349.6441667726398
706,2025-04-29 19:24:51+00:00,34.606253,-98.405703,343.7,183.0,82,,1.0,3.0385825234534787,3.0385825234534787,2.8787905403838634,347.36809989192824
707,2025-04-29 19:24:52+00:00,34.606252,-98.405673,343.7,183.0,82,,1.0,2.7479016109493237,2.7479016109493237,2.9348887511079775,340.72841760100124
708,2025-04-29 19:24:53+00:00,34.606251,-98.405642,343.7,,82,,1.0,2.8393507942499117,2.8393507942499117,2.9898017788577596,334.4703341443745
709,2025-04-29 19:24:54+00:00,34.606249,-98.405609,343.7,,82,,1.0,3.0283927293161383,3.0283927293161383,3.004432841114206,332.84152213871624
710,2025-04-29 19:24:55+00:00,34.606249,-98.405573,343.8,184.0,82,,1.0,3.2947812363199462,3.2947812363199462,3.059304988443821,326.8716273066553
711,2025-04-29 19:24:56+00:00,34.606249,-98.405539,343.8,183.0,83,,1.0,3.1117378347357088,3.1117378347357088,3.1336288315670195,319.1188407275199
712,2025-04-29 19:24:57+00:00,34.60625,-98.405506,343.8,,83,,1.0,3.0222623475974,3.0222623475974,3.1421428314199984,318.25415127551014
713,2025-04-29 19:24:58+00:00,34.606252,-98.405471,343.9,,83,,1.0,3.2109700098659033,3.2109700098659033,3.0000322153192953,333.32975389184924
714,2025-04-29 19:24:59+00:00,34.606257,-98.405438,343.9,,83,,1.0,3.070962728581035,3.070962728581035,3.1675937109098293,315.6970531150504
715,2025-04-29 19:25:00+00:00,34.60626,-98.40541,343.9,183.0,84,,1.0,2.5842281558164295,2.5842281558164295,3.243679913508963,308.2918249224583
716,2025-04-29 19:25:01+00:00,34.606263,-98.405367,344.0,,84,,1.0,3.9495453126883784,3.9495453126883784,3.315701356433876,301.59531649603275
717,2025-04-29 19:25:02+00:00,34.606266,-98.40533,344.0,,84,,1.0,3.4026933605930694,3.4026933605930694,3.324253479063043,300.81941894571014
718,2025-04-29 19:25:03+00:00,34.606265,-98.405291,344.0,,84,,1.0,3.57107722449047,3.57107722449047,3.3636964857294176,297.2919834600208
719,2025-04-29 19:25:04+00:00,34.606264,-98.405257,344.1,,84,,1.0,3.1137233417268675,3.1137233417268675,3.2514129538053624,307.55859505007754
720,2025-04-29 19:25:05+00:00,34.60626,-98.405227,344.1,,84,,1.0,2.7814431891483014,2.7814431891483014,3.2313298146205964,309.4701121115407
721,2025-04-29 19:25:06+00:00,34.606259,-98.40519,344.1,,85,,1.0,3.3881276530681044,3.3881276530681044,3.1775698865505473,314.7059028450081
722,2025-04-29 19:25:07+00:00,34.606261,-98.405154,344.2,,85,,1.0,3.3022776646692398,3.3022776646692398,3.2518106441101438,307.5209812143442
723,2025-04-29 19:25:08+00:00,34.606263,-98.405118,344.2,,86,,1.0,3.3022775841402225,3.3022775841402225,3.354853293391815,298.0756273216891
724,2025-04-29 19:25:09+00:00,34.606265,-98.40508,344.2,,86,,1.0,3.484927129524852,3.484927129524852,3.3011625628062182,302.9235855473686
725,2025-04-29 19:25:10+00:00,34.606264,-98.405044,344.3,,86,,1.0,3.2966564355566583,3.2966564355566583,3.209881972058554,311.537934635859
726,2025-04-29 19:25:11+00:00,34.606266,-98.40501,344.3,,86,,1.0,3.119674000140121,3.119674000140121,3.091773452737232,323.4389631991544
727,2025-04-29 19:25:12+00:00,34.606268,-98.404979,344.3,184.0,86,,1.0,2.8458747109309135,2.8458747109309135,2.9200975784663705,342.4543095320801
728,2025-04-29 19:25:13+00:00,34.606273,-98.40495,344.4,,86,,1.0,2.711734987533615,2.711734987533615,2.6514134075686497,377.15732942491286
729,2025-04-29 19:25:14+00:00,34.606283,-98.404924,344.4,184.0,83,,1.0,2.6265477581705436,2.6265477581705436,2.3029427485530514,434.2270343578034
730,2025-04-29 19:25:15+00:00,34.606291,-98.404905,344.4,,80,,1.0,1.953235581068057,1.953235581068057,1.8522584709151744,539.8814559103699
731,2025-04-29 19:25:16+00:00,34.60629,-98.40489,344.4,184.0,80,,1.0,1.377320705062128,1.377320705062128,1.3864317273539348,721.2760500717503
732,2025-04-29 19:25:17+00:00,34.606288,-98.404884,344.5,,75,,1.0,0.5924533227415273,0.5924533227415273,0.9376424291164269,1066.5046385991031
