,time,lat,lon,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,pace_min_per_km,is_walk,heart_rate,latitude,lat_prev,longitude,lon_prev,distance_cumulative_km,distance_segment_m,time_prev,time_delta_s
1934,2025-05-27 17:43:52+00:00,34.601531,-98.393583,335.5,135,172,,1.0,2.765996259879937,2.765996259879937,2.660598500898145,361.53338835078785,6.025568523626076,False,135,34.601531,34.601528,-98.393583,-98.393553,4.683558951814779,2.765996259879937,2025-05-27 17:43:51+00:00,1.0
1935,2025-05-27 17:43:53+00:00,34.601531,-98.393613,335.5,136,172,,1.0,2.745807026142347,2.745807026142347,2.697177127998394,364.1916531202577,6.069873025059398,False,136,34.601531,34.601531,-98.393613,-98.393583,4.6863047588409215,2.745807026142347,2025-05-27 17:43:52+00:00,1.0
1936,2025-05-27 17:43:54+00:00,34.601529,-98.393643,335.5,137,174,,1.0,2.754798296304852,2.754798296304852,2.772139050432302,363.0029833187242,6.05006182207818,False,137,34.601529,34.601531,-98.393643,-98.393613,4.689059557137226,2.754798296304852,2025-05-27 17:43:53+00:00,1.0
1937,2025-05-27 17:43:55+00:00,34.60153,-98.393673,335.5,138,172,,1.0,2.748057644218957,2.748057644218957,2.823426556565649,363.8933856077158,6.064901889908117,False,138,34.60153,34.601529,-98.393673,-98.393643,4.691807614781445,2.748057644218957,2025-05-27 17:43:54+00:00,1.0
1938,2025-05-27 17:43:56+00:00,34.601532,-98.393704,335.6,139,174,,1.0,2.8460360256154162,2.8460360256154162,2.8604593017481306,351.36589663645026,5.856109989470725,False,139,34.601532,34.60153,-98.393704,-98.393673,4.694653650807061,2.8460360256154162,2025-05-27 17:43:55+00:00,1.0
1939,2025-05-27 17:43:57+00:00,34.601533,-98.393737,335.6,140,174,,1.0,3.022433790546673,3.022433790546673,2.8225325010634332,330.8591913998977,5.514330885304675,False,140,34.601533,34.601532,-98.393737,-98.393704,4.6976760845976075,3.022433790546673,2025-05-27 17:43:56+00:00,1.0
1940,2025-05-27 17:43:58+00:00,34.601534,-98.393769,335.6,140,174,,1.0,2.930970752054755,2.930970752054755,2.75093460822614,341.18388909167743,5.68640952432426,False,140,34.601534,34.601533,-98.393769,-98.393737,4.700607055349663,2.930970752054755,2025-05-27 17:43:57+00:00,1.0
1941,2025-05-27 17:43:59+00:00,34.601535,-98.393797,335.6,141,172,,1.0,2.5651642928813643,2.5651642928813643,2.750934560802012,389.8385778934779,6.497322626177229,False,141,34.601535,34.601534,-98.393797,-98.393769,4.7031722196425445,2.5651642928813643,2025-05-27 17:43:58+00:00,1.0
1942,2025-05-27 17:44:00+00:00,34.601537,-98.393823,335.6,142,172,,1.0,2.3900681800324923,2.3900681800324923,2.733906109212324,418.3981061102639,6.973315715107934,False,142,34.601537,34.601535,-98.393823,-98.393797,4.705562287822577,2.3900681800324923,2025-05-27 17:43:59+00:00,1.0
1943,2025-05-27 17:44:01+00:00,34.601539,-98.393854,335.6,143,170,,1.0,2.846035788494775,2.846035788494775,2.7190871830062435,351.36592591089124,5.85611047737905,False,143,34.601539,34.601537,-98.393854,-98.393823,4.708408323611072,2.846035788494775,2025-05-27 17:44:00+00:00,1.0
1944,2025-05-27 17:44:02+00:00,34.601537,-98.393886,335.7,144,170,,1.0,2.9372915325982327,2.9372915325982327,2.7985423823320756,340.449692821411,5.674172895346611,False,144,34.601537,34.601539,-98.393886,-98.393854,4.71134561514367,2.9372915325982327,2025-05-27 17:44:01+00:00,1.0
1945,2025-05-27 17:44:03+00:00,34.60154,-98.393917,335.7,145,168,,1.0,2.856876121024353,2.856876121024353,2.8587862842172465,350.0326782252788,5.833889638177253,False,145,34.60154,34.601537,-98.393917,-98.393886,4.714202491264695,2.856876121024353,2025-05-27 17:44:02+00:00,1.0
1946,2025-05-27 17:44:04+00:00,34.601544,-98.393949,335.7,146,170,,1.0,2.9624402895105244,2.9624402895105244,2.845898522627674,337.5595462770415,5.626003689935566,False,146,34.601544,34.60154,-98.393949,-98.393917,4.717164931554206,2.9624402895105244,2025-05-27 17:44:03+00:00,1.0
1947,2025-05-27 17:44:05+00:00,34.601548,-98.393978,335.7,147,168,,1.0,2.6912876894583486,2.6912876894583486,2.823579741844997,371.5693435216735,6.192834777672675,False,147,34.601548,34.601544,-98.393978,-98.393949,4.719856219243664,2.6912876894583486,2025-05-27 17:44:04+00:00,1.0
1948,2025-05-27 17:44:06+00:00,34.601552,-98.394008,335.8,149,170,,1.0,2.781596980546911,2.781596980546911,2.848436937191214,359.50571092559295,5.991773832283579,False,149,34.601552,34.601548,-98.394008,-98.393978,4.722637816224211,2.781596980546911,2025-05-27 17:44:05+00:00,1.0
