index,time,lat,lon,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,pace_min_per_km,is_walk,heart_rate,latitude,lat_prev,longitude,lon_prev,distance_cumulative_km,distance_segment_m,time_prev,time_delta_s,zone_hr,zone_pace,zone_effective,efficiency_factor,decoupling_%,hrTSS,distance_km,duration_min,avg_pace_min_per_km,avg_hr,avg_cadence,gap_min_per_km
3,2025-09-07 01:13:48+00:00,34.616443,-98.401451,353.7,110,190,,1.0,13.888010691838772,13.888010691838772,7.991418894239343,72.00455286138609,1.2000782811748634,False,110,34.616443,34.616557,-98.401451,-98.401513,0.04186773712523987,13.888010691838772,2025-09-07 01:13:47+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
4,2025-09-07 01:13:49+00:00,34.616414,-98.4014,353.7,112,190,,1.0,5.672706308709443,5.672706308709443,6.189464441858742,176.28270274889357,2.9380509219049844,False,112,34.616414,34.616443,-98.4014,-98.401451,0.047540443433949316,5.672706308709443,2025-09-07 01:13:48+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
5,2025-09-07 01:13:50+00:00,34.616391,-98.401343,353.7,114,184,,1.0,5.809338125584157,5.809338125584157,7.135843104209822,172.1366493707827,2.868949894068024,False,114,34.616391,34.616414,-98.401343,-98.4014,0.05334978155953347,5.809338125584157,2025-09-07 01:13:49+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
6,2025-09-07 01:13:51+00:00,34.616384,-98.401287,353.6,116,184,,1.0,5.183364521739668,5.183364521739668,5.424901722417442,192.92488417626757,3.2154211671005983,False,116,34.616384,34.616391,-98.401287,-98.401343,0.058533146081273135,5.183364521739668,2025-09-07 01:13:50+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
7,2025-09-07 01:13:52+00:00,34.616383,-98.401231,353.6,117,184,,1.0,5.125795873177066,5.125795873177066,5.323575191882042,195.09165498238636,3.2515340860949387,False,117,34.616383,34.616384,-98.401231,-98.401287,0.06365894195445021,5.125795873177066,2025-09-07 01:13:51+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
8,2025-09-07 01:13:53+00:00,34.616393,-98.401174,353.6,118,188,,1.0,5.3333037828768735,5.3333037828768735,5.178266615195668,187.5010388889911,3.1250235648511477,False,118,34.616393,34.616383,-98.401174,-98.401231,0.06899224573732708,5.3333037828768735,2025-09-07 01:13:52+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
9,2025-09-07 01:13:54+00:00,34.616409,-98.401121,353.6,119,192,,1.0,5.166073656032446,5.166073656032446,5.090271133337235,193.5706044052035,3.226183192440205,False,119,34.616409,34.616393,-98.401121,-98.401174,0.07415831939335954,5.166073656032446,2025-09-07 01:13:53+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
10,2025-09-07 01:13:55+00:00,34.616432,-98.401073,353.6,121,194,,1.0,5.082795242152286,5.082795242152286,4.9850650989477385,196.7421374181807,3.2790421817075917,False,121,34.616432,34.616409,-98.401073,-98.401121,0.07924111463551183,5.082795242152286,2025-09-07 01:13:54+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
11,2025-09-07 01:13:56+00:00,34.616457,-98.401031,353.5,122,194,,1.0,4.743387112447507,4.743387112447507,4.846031350429348,210.81981636620358,3.5136706334306047,False,122,34.616457,34.616432,-98.401031,-98.401073,0.08398450174795932,4.743387112447507,2025-09-07 01:13:55+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
12,2025-09-07 01:13:57+00:00,34.616485,-98.400994,353.5,124,194,,1.0,4.599765701229581,4.599765701229581,4.802100011415471,217.40237763255772,3.6233802072885495,False,124,34.616485,34.616457,-98.400994,-98.401031,0.08858426744918892,4.599765701229581,2025-09-07 01:13:56+00:00,1.0,Z1 (Recovery),Z5 (VO2max),mixed,0.02254,5.52,33.2,5.06,20.7,4.1,183.4,172,5.17
