,time,lat,lon,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,zone_hr,zone_pace,zone_effective,pace_min_per_km,is_walk,planning_id,heart_rate,latitude,longitude,distance_cumulative_km,distance_segment_m,lat_prev,lon_prev,time_prev,time_delta_s
0,2025-08-26 18:32:53+00:00,34.607073,-98.425719,342.2,79,0,,0.0,0.0,0.0,0.0,,Z1 (Recovery),,Z1 (Recovery),,True,2025w35-Mon,79,34.607073,-98.425719,0.0,0.0,,,,
1,2025-08-26 18:32:54+00:00,34.607073,-98.425719,342.2,80,0,,1.0,0.0,0.0,0.0,,Z1 (Recovery),,Z1 (Recovery),,True,2025w35-Mon,80,34.607073,-98.425719,0.0,0.0,34.607073,-98.425719,2025-08-26 18:32:53+00:00,1.0
2,2025-08-26 18:32:56+00:00,34.607073,-98.425719,342.2,79,0,,2.0,0.0,0.0,2.1203993404183015,,Z1 (Recovery),Z1 (Recovery),Z1 (Recovery),,True,2025w35-Mon,79,34.607073,-98.425719,0.0,0.0,34.607073,-98.425719,2025-08-26 18:32:54+00:00,2.0
3,2025-08-26 18:32:57+00:00,34.607073,-98.425719,342.2,79,174,,1.0,0.0,0.0,2.9467846244289353,,Z1 (Recovery),Z3 (Tempo),mixed,,False,2025w35-Mon,79,34.607073,-98.425719,0.0,0.0,34.607073,-98.425719,2025-08-26 18:32:56+00:00,1.0
4,2025-08-26 18:32:58+00:00,34.607014,-98.425628,342.1,78,166,,1.0,10.601996702091506,10.601996702091506,3.1558639748646606,94.32185541075722,Z1 (Recovery),Z3 (Tempo),mixed,1.5720340675744673,False,2025w35-Mon,78,34.607014,-98.425628,0.010601996702091507,10.601996702091506,34.607073,-98.425719,2025-08-26 18:32:57+00:00,1.0
5,2025-08-26 18:32:59+00:00,34.607011,-98.425673,342.1,82,162,,1.0,4.131926420053169,4.131926420053169,3.8686967661386937,242.01786245436872,Z1 (Recovery),Z5 (VO2max),mixed,4.033639108168226,False,2025w35-Mon,82,34.607011,-98.425673,0.014733923122144676,4.131926420053169,34.607014,-98.425628,2025-08-26 18:32:58+00:00,1.0
6,2025-08-26 18:33:00+00:00,34.607019,-98.425667,342.0,80,162,,1.0,1.0453967521786265,1.0453967521786265,4.198171794766596,956.5746190773801,Z1 (Recovery),Z5 (VO2max),mixed,15.94294220377697,True,2025w35-Mon,80,34.607019,-98.425667,0.0157793198743233,1.0453967521786265,34.607011,-98.425673,2025-08-26 18:32:59+00:00,1.0
7,2025-08-26 18:33:01+00:00,34.607029,-98.42563,342.0,83,162,,1.0,3.5641639563701673,3.5641639563701673,2.530926758791098,280.5707066906161,Z1 (Recovery),Z2 (Aerobic),mixed,4.676187797200491,False,2025w35-Mon,83,34.607029,-98.42563,0.019343483830693467,3.5641639563701673,34.607019,-98.425667,2025-08-26 18:33:00+00:00,1.0
8,2025-08-26 18:33:02+00:00,34.607029,-98.425612,342.0,86,162,,1.0,1.6473751431395092,1.6473751431395092,2.2226920693985046,607.0262770228737,Z1 (Recovery),Z1 (Recovery),Z1 (Recovery),10.11712485125713,True,2025w35-Mon,86,34.607029,-98.425612,0.020990858973832977,1.6473751431395092,34.607029,-98.42563,2025-08-26 18:33:01+00:00,1.0
9,2025-08-26 18:33:03+00:00,34.607034,-98.425588,342.0,86,162,,1.0,2.2657715222140187,2.2657715222140187,2.2401272976194897,441.3507673637107,Z1 (Recovery),Z1 (Recovery),Z1 (Recovery),7.355860834420756,False,2025w35-Mon,86,34.607034,-98.425588,0.023256630496046996,2.2657715222140187,34.607029,-98.425612,2025-08-26 18:33:02+00:00,1.0
