time,latitude,longitude,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,lat_prev,lon_prev,distance_segment_m,time_prev,time_delta_s,distance_cumulative_km,pace_min_per_km,heart_rate,is_walk,planning_id
2025-07-17 15:57:15+00:00,34.606837,-98.426244,342.7,97,0,,0.0,,17.096142129292577,17.125709639088658,58.39174090150082,,,,,0.0,,0.9748807581239763,97,True,2025w29-Thu
2025-07-17 15:57:16+00:00,34.606687,-98.426285,342.6,98,0,,1.0,17.096142129292577,17.096142129292577,23.556590677983245,42.45096472872165,34.606837,-98.426244,17.096142129292577,2025-07-17 15:57:15+00:00,1.0,0.01709614212929258,0.9748807581239763,98,True,2025w29-Thu
2025-07-17 15:57:17+00:00,34.606536,-98.426325,342.5,98,0,,1.0,17.184915623670115,17.184915623670115,20.693375846209182,48.32464298874608,34.606687,-98.426285,17.184915623670115,2025-07-17 15:57:16+00:00,1.0,0.034281057752962696,0.969844738547547,98,True,2025w29-Thu
2025-07-17 15:57:18+00:00,34.60688,-98.426114,342.3,100,0,,1.0,42.849292980607046,42.849292980607046,17.656750673873535,56.63556214109581,34.606536,-98.426325,42.849292980607046,2025-07-17 15:57:17+00:00,1.0,0.07713035073356975,0.3889609102195245,100,True,2025w29-Thu
2025-07-17 15:57:19+00:00,34.606963,-98.426109,342.3,100,0,,1.0,9.240529282700226,9.240529282700226,14.73224031172764,67.87833885685039,34.60688,-98.426114,9.240529282700226,2025-07-17 15:57:18+00:00,1.0,0.08637088001626997,1.8036520950377564,100,True,2025w29-Thu
2025-07-17 15:57:29+00:00,34.606913,-98.425909,342.1,100,154,,10.0,19.129952960360658,1.9129952960360659,11.826549197303017,84.55551854703694,34.606963,-98.426109,19.129952960360658,2025-07-17 15:57:19+00:00,10.0,0.10550083297663061,8.712358067233732,100,False,2025w29-Thu
2025-07-17 15:57:30+00:00,34.606914,-98.425882,342.1,100,160,,1.0,2.47357012150216,2.47357012150216,3.758857649553734,266.0382736544237,34.606913,-98.425909,2.47357012150216,2025-07-17 15:57:29+00:00,1.0,0.10797440309813278,6.737912887579098,100,False,2025w29-Thu
2025-07-17 15:57:31+00:00,34.606915,-98.425853,342.1,100,162,,1.0,2.6564399826043896,2.6564399826043896,2.4237539993574244,412.583125294529,34.606914,-98.425882,2.6564399826043896,2025-07-17 15:57:30+00:00,1.0,0.11063084308073717,6.274073613234758,100,False,2025w29-Thu
2025-07-17 15:57:32+00:00,34.606919,-98.425826,342.1,101,164,,1.0,2.5107795241354487,2.5107795241354487,2.659756232747637,375.9743045951843,34.606915,-98.425853,2.5107795241354487,2025-07-17 15:57:31+00:00,1.0,0.11314162260487262,6.638057957613359,101,False,2025w29-Thu
2025-07-17 15:57:33+00:00,34.60692,-98.425798,342.1,101,164,,1.0,2.565001811838765,2.565001811838765,2.8773379907767054,347.5434596858262,34.606919,-98.425826,2.565001811838765,2025-07-17 15:57:32+00:00,1.0,0.1157066244167114,6.497734201619215,101,False,2025w29-Thu
