,time,lat,lon,ele,hr,cadence,power,dt,dist,speed_mps,speed_mps_smooth,pace_sec_km,pace_min_per_km,is_walk,heart_rate,latitude,lat_prev,longitude,lon_prev,distance_cumulative_km,distance_segment_m,time_prev,time_delta_s
0,2025-04-21 00:00:13+00:00,34.607181,-98.42602,342.1,84,0,,0.0,0.0,0.5760603557206436,0.5582729365428477,1735.9292130926344,28.932211415851008,True,84,34.607181,,-98.42602,,0.0,0.0,,
1,2025-04-21 00:00:14+00:00,34.607177,-98.426024,342.1,84,0,,1.0,0.5760603557206436,0.5760603557206436,0.5627197968868287,1735.9292130926344,28.932211415851008,True,84,34.607177,34.607181,-98.426024,-98.42602,0.0005760603557206436,0.5760603557206436,2025-04-21 00:00:13+00:00,1.0
2,2025-04-21 00:00:15+00:00,34.607173,-98.426027,342.1,84,0,,1.0,0.5226980981872559,0.5226980981872559,0.5547154599259926,1913.1502553157393,31.885901360270832,True,84,34.607173,34.607177,-98.426027,-98.426024,0.0010987584539078994,0.5226980981872559,2025-04-21 00:00:14+00:00,1.0
3,2025-04-21 00:00:16+00:00,34.607169,-98.426031,342.1,82,0,,1.0,0.576060377918772,0.576060377918772,0.5726385670919456,1735.929146199682,28.93221030096624,True,82,34.607169,34.607173,-98.426031,-98.426027,0.0016748188318266711,0.576060377918772,2025-04-21 00:00:15+00:00,1.0
4,2025-04-21 00:00:17+00:00,34.607165,-98.426034,342.1,81,0,,1.0,0.5226981120826477,0.5226981120826477,0.561966121354175,1913.150204456607,31.88590051261693,True,81,34.607165,34.607169,-98.426034,-98.426031,0.002197516943909319,0.5226981120826477,2025-04-21 00:00:16+00:00,1.0
5,2025-04-21 00:00:18+00:00,34.60716,-98.426038,342.1,80,0,,1.0,0.6656758915504084,0.6656758915504084,0.5150325443543565,1502.232561961837,25.037259440449347,True,80,34.60716,34.607165,-98.426038,-98.426034,0.0028631928354597275,0.6656758915504084,2025-04-21 00:00:17+00:00,1.0
6,2025-04-21 00:00:19+00:00,34.607156,-98.426041,342.1,80,0,,1.0,0.522698127031791,0.522698127031791,0.5043600969560378,1913.1501497405961,31.88589960068159,True,80,34.607156,34.60716,-98.426041,-98.426038,0.0033858909624915183,0.522698127031791,2025-04-21 00:00:18+00:00,1.0
7,2025-04-21 00:00:21+00:00,34.607152,-98.426045,342.1,80,0,,2.0,0.5760604263763266,0.2880302131881633,1.2174712802019496,3471.8580003505526,57.86441573444255,True,80,34.607152,34.607156,-98.426045,-98.426041,0.003961951388867845,0.5760604263763266,2025-04-21 00:00:19+00:00,2.0
8,2025-04-21 00:00:22+00:00,34.607148,-98.426048,342.1,80,0,,1.0,0.5226981409271789,0.5226981409271789,1.7629389992736304,1913.1500988814837,31.88589875302802,True,80,34.607148,34.607152,-98.426048,-98.426045,0.004484649529795024,0.5226981409271789,2025-04-21 00:00:21+00:00,1.0
9,2025-04-21 00:00:23+00:00,34.607114,-98.426031,342.1,79,0,,1.0,4.088254028312207,4.088254028312207,2.286793027095901,244.60319566121473,4.076728081126767,True,79,34.607114,34.607148,-98.426031,-98.426048,0.008572903558107232,4.088254028312207,2025-04-21 00:00:22+00:00,1.0
10,2025-04-21 00:00:24+00:00,34.607094,-98.426003,342.1,80,0,,1.0,3.3930144869088124,3.3930144869088124,2.6788766974697262,294.7231742918506,4.912062728969986,True,80,34.607094,34.607114,-98.426003,-98.426031,0.011965918045016044,3.3930144869088124,2025-04-21 00:00:23+00:00,1.0
11,2025-04-21 00:00:25+00:00,34.607069,-98.425987,342.1,79,0,,1.0,3.141968266143141,3.141968266143141,3.326124574435865,318.27183322495154,5.3045411628103,True,79,34.607069,34.607094,-98.425987,-98.426003,0.015107886311159186,3.141968266143141,2025-04-21 00:00:24+00:00,1.0
12,2025-04-21 00:00:26+00:00,34.60706,-98.425965,342.1,82,0,,1.0,2.2484485650572927,2.2484485650572927,3.152136524803856,444.75111218500075,7.412533361453752,True,82,34.60706,34.607069,-98.425965,-98.425987,0.01735633487621648,2.2484485650572927,2025-04-21 00:00:25+00:00,1.0
13,2025-04-21 00:00:27+00:00,34.607058,-98.425924,342.1,80,0,,1.0,3.758937525757874,3.758937525757874,3.456064867419262,266.03262042733223,4.433885874876219,True,80,34.607058,34.60706,-98.425924,-98.425965,0.02111527240197435,3.758937525757874,2025-04-21 00:00:26+00:00,1.0
14,2025-04-21 00:00:28+00:00,34.60707,-98.425892,342.1,79,0,,1.0,3.2183137801521595,3.2183137801521595,3.949747958222794,310.72172209159817,5.178705725584038,True,79,34.60707,34.607058,-98.425892,-98.425924,0.02433358618212651,3.2183137801521595,2025-04-21 00:00:27+00:00,1.0
15,2025-04-21 00:00:29+00:00,34.607077,-98.425839,342.1,80,180,,1.0,4.912656199985842,4.912656199985842,4.547180513989669,203.55586861602117,3.39260459546264,False,80,34.607077,34.60707,-98.425839,-98.425892,0.029246242382112354,4.912656199985842,2025-04-21 00:00:28+00:00,1.0
16,2025-04-21 00:00:30+00:00,34.607082,-98.425778,342.0,84,180,,1.0,5.6103837201608,5.6103837201608,4.792783277148142,178.24092787210265,2.970688072565973,False,84,34.607082,34.607077,-98.425778,-98.425839,0.03485662610227316,5.6103837201608,2025-04-21 00:00:29+00:00,1.0
17,2025-04-21 00:00:31+00:00,34.607086,-98.425721,342.0,86,180,,1.0,5.235611343891666,5.235611343891666,5.266559464529444,190.99966256408428,3.1833340760568234,False,86,34.607086,34.607082,-98.425721,-98.425778,0.040092237446164816,5.235611343891666,2025-04-21 00:00:30+00:00,1.0
18,2025-04-21 00:00:32+00:00,34.607092,-98.425667,342.0,90,174,,1.0,4.9869513415502436,4.9869513415502436,5.329495936596415,200.52331204201002,3.342061884810568,False,90,34.607092,34.607086,-98.425667,-98.425721,0.04507918878771506,4.9869513415502436,2025-04-21 00:00:31+00:00,1.0
19,2025-04-21 00:00:33+00:00,34.607094,-98.425606,341.9,93,174,,1.0,5.5871947170586695,5.5871947170586695,5.27115435248203,178.98069615272715,2.9830175685686573,False,93,34.607094,34.607092,-98.425606,-98.425667,0.05066638350477373,5.5871947170586695,2025-04-21 00:00:32+00:00,1.0
20,2025-04-21 00:00:34+00:00,34.607097,-98.425549,341.9,95,178,,1.0,5.2273385603207,5.2273385603207,5.195171235733005,191.3019385411014,3.1883720190829745,False,95,34.607097,34.607094,-98.425549,-98.425606,0.05589372206509444,5.2273385603207,2025-04-21 00:00:33+00:00,1.0
21,2025-04-21 00:00:35+00:00,34.6071,-98.425491,341.9,98,178,,1.0,5.318675799588878,5.318675799588878,5.054041999006799,188.0167240269275,3.1336183343395922,False,98,34.6071,34.607097,-98.425491,-98.425549,0.06121239786468331,5.318675799588878,2025-04-21 00:00:34+00:00,1.0
22,2025-04-21 00:00:36+00:00,34.607102,-98.425438,341.9,101,178,,1.0,4.855695760146534,4.855695760146534,4.943765393937232,205.94371010794595,3.4324020332561025,False,101,34.607102,34.6071,-98.425438,-98.425491,0.06606809362482985,4.855695760146534,2025-04-21 00:00:35+00:00,1.0
23,2025-04-21 00:00:37+00:00,34.607095,-98.425392,341.8,103,178,,1.0,4.281305157919213,4.281305157919213,4.8580832459631065,233.57363306614118,3.892901670223455,False,103,34.607095,34.607102,-98.425392,-98.425438,0.07034939878274907,4.281305157919213,2025-04-21 00:00:36+00:00,1.0
24,2025-04-21 00:00:38+00:00,34.607078,-98.425341,341.8,105,178,,1.0,5.035811691710841,5.035811691710841,4.777098170084699,198.57771918795976,3.3096352723899685,False,105,34.607078,34.607095,-98.425341,-98.425392,0.07538521047445991,5.035811691710841,2025-04-21 00:00:37+00:00,1.0
25,2025-04-21 00:00:39+00:00,34.607065,-98.425291,341.8,107,174,,1.0,4.798927820450063,4.798927820450063,4.743700142270565,208.37987930108434,3.473004934347382,False,107,34.607065,34.607078,-98.425291,-98.425341,0.08018413829490997,4.798927820450063,2025-04-21 00:00:38+00:00,1.0
26,2025-04-21 00:00:40+00:00,34.607054,-98.425239,341.8,109,174,,1.0,4.91375042019684,4.91375042019684,4.754891093667295,203.51053970704945,3.391849112135481,False,109,34.607054,34.607065,-98.425239,-98.425291,0.0850978887151068,4.91375042019684,2025-04-21 00:00:39+00:00,1.0
27,2025-04-21 00:00:41+00:00,34.60705,-98.425188,341.8,110,172,,1.0,4.688705621075867,4.688705621075867,4.5908941714126374,213.2784782872636,3.5546484140703356,False,110,34.60705,34.607054,-98.425188,-98.425239,0.08978659433618268,4.688705621075867,2025-04-21 00:00:40+00:00,1.0
28,2025-04-21 00:00:42+00:00,34.607055,-98.425141,341.8,112,172,,1.0,4.337259914902862,4.337259914902862,4.457493436503529,230.560312183273,3.8426795550649557,False,112,34.607055,34.60705,-98.425141,-98.425188,0.09412385425108553,4.337259914902862,2025-04-21 00:00:41+00:00,1.0
29,2025-04-21 00:00:43+00:00,34.607057,-98.425095,341.8,113,170,,1.0,4.215827080437556,4.215827080437556,4.282885091922859,237.2013796866192,3.953364234822976,False,113,34.607057,34.607055,-98.425095,-98.425141,0.09833968133152308,4.215827080437556,2025-04-21 00:00:42+00:00,1.0
30,2025-04-21 00:00:44+00:00,34.60706,-98.42505,341.9,111,170,,1.0,4.131924145904518,4.131924145904518,4.132537004748091,242.01799565734532,4.033641328222277,False,111,34.60706,34.607057,-98.42505,-98.425095,0.1024716054774276,4.131924145904518,2025-04-21 00:00:43+00:00,1.0
31,2025-04-21 00:00:45+00:00,34.607063,-98.425006,341.9,113,170,,1.0,4.040708697293489,4.040708697293489,4.015885053749234,247.481339268483,4.124697237186026,False,113,34.607063,34.60706,-98.425006,-98.42505,0.1065123141747211,4.040708697293489,2025-04-21 00:00:44+00:00,1.0
32,2025-04-21 00:00:46+00:00,34.607062,-98.424963,341.9,113,168,,1.0,3.9369651852020304,3.9369651852020304,3.8499735858125286,254.00275414136885,4.233387702447952,False,113,34.607062,34.607063,-98.424963,-98.425006,0.11044927935992313,3.9369651852020304,2025-04-21 00:00:45+00:00,1.0
33,2025-04-21 00:00:47+00:00,34.607063,-98.424922,341.9,119,168,,1.0,3.75400015990858,3.75400015990858,3.6859073802919107,266.38251395928353,4.439717445405191,False,119,34.607063,34.607062,-98.424922,-98.424963,0.11420327951983171,3.75400015990858,2025-04-21 00:00:46+00:00,1.0
34,2025-04-21 00:00:48+00:00,34.607063,-98.424885,341.9,120,166,,1.0,3.386269740754024,3.386269740754024,3.558297819315424,295.31020165491276,4.921846537921934,False,120,34.607063,34.607063,-98.424885,-98.424922,0.11758954926058572,3.386269740754024,2025-04-21 00:00:47+00:00,1.0
35,2025-04-21 00:00:49+00:00,34.607066,-98.424849,341.8,121,166,,1.0,3.311593118301431,3.311593118301431,3.5295683796508337,301.96946432625634,5.032834471086416,False,121,34.607066,34.607063,-98.424849,-98.424885,0.12090114237888716,3.311593118301431,2025-04-21 00:00:48+00:00,1.0
36,2025-04-21 00:00:50+00:00,34.607063,-98.424812,341.8,120,166,,1.0,3.4026608924110553,3.4026608924110553,3.4743264986830957,293.8876460567367,4.898137230533813,False,120,34.607063,34.607066,-98.424812,-98.424849,0.12430380327129821,3.4026608924110553,2025-04-21 00:00:49+00:00,1.0
37,2025-04-21 00:00:51+00:00,34.607058,-98.424771,341.8,123,166,,1.0,3.7933179868790767,3.7933179868790767,3.492986136936223,263.62145316025624,4.393699673386042,False,123,34.607058,34.607063,-98.424771,-98.424812,0.1280971212581773,3.7933179868790767,2025-04-21 00:00:50+00:00,1.0
38,2025-04-21 00:00:52+00:00,34.607058,-98.424733,341.8,121,164,,1.0,3.4777907550698925,3.4777907550698925,3.527646301561412,287.53886315391713,4.792323970527391,False,121,34.607058,34.607058,-98.424733,-98.424771,0.13157491201324717,3.4777907550698925,2025-04-21 00:00:51+00:00,1.0
39,2025-04-21 00:00:53+00:00,34.607057,-98.424695,341.8,124,164,,1.0,3.4795679320196586,3.4795679320196586,3.506439104729971,287.3920037018982,4.789876308098426,False,124,34.607057,34.607058,-98.424695,-98.424733,0.13505447994526681,3.4795679320196586,2025-04-21 00:00:52+00:00,1.0
40,2025-04-21 00:00:54+00:00,34.607059,-98.424657,341.8,125,164,,1.0,3.4848939414273783,3.4848939414273783,3.480279636835708,286.95277870936,4.782555876915291,False,125,34.607059,34.607057,-98.424657,-98.424695,0.13853937388669418,3.4848939414273783,2025-04-21 00:00:53+00:00,1.0
41,2025-04-21 00:00:55+00:00,34.60706,-98.424621,341.7,126,164,,1.0,3.29662490825385,3.29662490825385,3.5355215539404377,303.34054611316947,5.055685879904361,False,126,34.60706,34.607059,-98.424621,-98.424657,0.14183599879494804,3.29662490825385,2025-04-21 00:00:54+00:00,1.0
42,2025-04-21 00:00:56+00:00,34.607059,-98.424581,341.7,126,164,,1.0,3.662520647407763,3.662520647407763,3.553816606468325,273.0360034168747,4.550609158148024,False,126,34.607059,34.60706,-98.424581,-98.424621,0.1454985194423558,3.662520647407763,2025-04-21 00:00:55+00:00,1.0
43,2025-04-21 00:00:57+00:00,34.607058,-98.42454,341.7,127,164,,1.0,3.7540003405935387,3.7540003405935387,3.552751412954334,266.38250113794385,4.439717231715769,False,127,34.607058,34.607059,-98.42454,-98.424581,0.14925251978294934,3.7540003405935387,2025-04-21 00:00:56+00:00,1.0
44,2025-04-21 00:00:58+00:00,34.607057,-98.424501,341.7,124,164,,1.0,3.571043194659099,3.571043194659099,3.5375367132209776,280.0302167992853,4.667179614328648,False,124,34.607057,34.607058,-98.424501,-98.42454,0.15282356297760843,3.571043194659099,2025-04-21 00:00:57+00:00,1.0
45,2025-04-21 00:00:59+00:00,34.607056,-98.424463,341.7,126,164,,1.0,3.47956797385742,3.47956797385742,3.4837455731860887,287.39200024634334,4.78987625050573,False,126,34.607056,34.607057,-98.424463,-98.424501,0.15630313095146586,3.47956797385742,2025-04-21 00:00:58+00:00,1.0
46,2025-04-21 00:01:00+00:00,34.607053,-98.424428,341.7,128,164,,1.0,3.2205514095870678,3.2205514095870678,3.410564587741134,310.5058335734556,5.175107576418712,False,128,34.607053,34.607056,-98.424428,-98.424463,0.15952368236105294,3.2205514095870678,2025-04-21 00:00:59+00:00,1.0
47,2025-04-21 00:01:01+00:00,34.607051,-98.424391,341.6,130,164,,1.0,3.393564947233318,3.393564947233318,3.373610002993787,294.67536810081475,4.911265957525849,False,130,34.607051,34.607053,-98.424391,-98.424428,0.16291724730828627,3.393564947233318,2025-04-21 00:01:00+00:00,1.0
48,2025-04-21 00:01:02+00:00,34.60705,-98.424354,341.6,128,164,,1.0,3.3880954133687684,3.3880954133687684,3.3764470106279574,295.1510739792609,4.919194404690148,False,128,34.60705,34.607051,-98.424354,-98.424391,0.16630534272165506,3.3880954133687684,2025-04-21 00:01:01+00:00,1.0
49,2025-04-21 00:01:03+00:00,34.60705,-98.424317,341.6,129,164,,1.0,3.3862702709223607,3.3862702709223607,3.4293156173136774,295.3101554199386,4.921845767337491,False,129,34.60705,34.60705,-98.424317,-98.424354,0.1696916129925774,3.3862702709223607,2025-04-21 00:01:02+00:00,1.0
50,2025-04-21 00:01:04+00:00,34.607047,-98.424279,341.6,129,164,,1.0,3.4937530120282716,3.4937530120282716,3.397394817610043,286.22515574432595,4.7704288032439575,False,129,34.607047,34.60705,-98.424279,-98.424317,0.17318536600460566,3.4937530120282716,2025-04-21 00:01:03+00:00,1.0
51,2025-04-21 00:01:05+00:00,34.607045,-98.424241,341.6,129,164,,1.0,3.484894443015666,3.484894443015666,3.378725633472326,286.95273740763474,4.782555188551826,False,129,34.607045,34.607047,-98.424241,-98.424279,0.17667026044762132,3.484894443015666,2025-04-21 00:01:04+00:00,1.0
52,2025-04-21 00:01:06+00:00,34.607049,-98.424206,341.6,129,164,,1.0,3.2339609487151497,3.2339609487151497,3.4026951022382477,309.2183288104636,5.153649120785353,False,129,34.607049,34.607045,-98.424206,-98.424241,0.1799042213963365,3.2339609487151497,2025-04-21 00:01:05+00:00,1.0
53,2025-04-21 00:01:07+00:00,34.607049,-98.42417,341.5,128,164,,1.0,3.2947494926801815,3.2947494926801815,3.4009234051553334,303.5132116179581,5.058563644073022,False,128,34.607049,34.607049,-98.42417,-98.424206,0.18319897088901665,3.2947494926801815,2025-04-21 00:01:06+00:00,1.0
54,2025-04-21 00:01:08+00:00,34.607045,-98.424132,341.5,130,164,,1.0,3.50611761475197,3.50611761475197,3.4209178469012067,285.2157599598216,4.753605506522358,False,130,34.607045,34.607049,-98.424132,-98.42417,0.18670508850376863,3.50611761475197,2025-04-21 00:01:07+00:00,1.0
55,2025-04-21 00:01:09+00:00,34.607043,-98.424094,341.5,131,164,,1.0,3.4848945266136995,3.4848945266136995,3.4753492546133025,286.9527305240162,4.7825550738246205,False,131,34.607043,34.607045,-98.424094,-98.424132,0.19018998303038231,3.4848945266136995,2025-04-21 00:01:08+00:00,1.0
56,2025-04-21 00:01:10+00:00,34.60704,-98.424055,341.5,131,164,,1.0,3.5848666517450343,3.5848666517450343,3.460509768712155,278.9504037795163,4.6491826946720645,False,131,34.60704,34.607043,-98.424055,-98.424094,0.19377484968212735,3.5848666517450343,2025-04-21 00:01:09+00:00,1.0
57,2025-04-21 00:01:11+00:00,34.607036,-98.424017,341.5,132,164,,1.0,3.5061179872756267,3.5061179872756267,3.403396635115802,285.2157296557593,4.753605001453643,False,132,34.607036,34.60704,-98.424017,-98.424055,0.19728096766940298,3.5061179872756267,2025-04-21 00:01:10+00:00,1.0
58,2025-04-21 00:01:12+00:00,34.607039,-98.423982,341.4,132,164,,1.0,3.2205520631744458,3.2205520631744458,3.3840368774231586,310.50577055857815,5.175106526168654,False,132,34.607039,34.607036,-98.423982,-98.424017,0.2005015197325774,3.2205520631744458,2025-04-21 00:01:11+00:00,1.0
59,2025-04-21 00:01:13+00:00,34.607042,-98.423947,341.4,132,164,,1.0,3.2205519467702044,3.2205519467702044,3.3682870866429453,310.50578178155774,5.175106713218688,False,132,34.607042,34.607039,-98.423947,-98.423982,0.2037220716793476,3.2205519467702044,2025-04-21 00:01:12+00:00,1.0
60,2025-04-21 00:01:14+00:00,34.607043,-98.42391,341.4,132,164,,1.0,3.3880957381504815,3.3880957381504815,3.3895341237048626,295.1510456861787,4.919193933137834,False,132,34.607043,34.607042,-98.42391,-98.423947,0.20711016741749808,3.3880957381504815,2025-04-21 00:01:13+00:00,1.0
61,2025-04-21 00:01:15+00:00,34.607047,-98.423872,341.4,132,164,,1.0,3.5061176978439703,3.5061176978439703,3.404711921264623,285.2157532004512,4.75360539386596,False,132,34.607047,34.607043,-98.423872,-98.42391,0.21061628511534203,3.5061176978439703,2025-04-21 00:01:14+00:00,1.0
62,2025-04-21 00:01:16+00:00,34.607052,-98.423833,341.3,132,162,,1.0,3.612353172585211,3.612353172585211,3.4214843792027034,276.82786046203273,4.61380690196256,False,132,34.607052,34.607047,-98.423833,-98.423872,0.21422863828792726,3.612353172585211,2025-04-21 00:01:15+00:00,1.0
63,2025-04-21 00:01:17+00:00,34.607059,-98.423798,341.3,133,160,,1.0,3.2964410509732476,3.2964410509732476,3.4387802868117547,303.35746477394406,5.055967858147893,False,133,34.607059,34.607052,-98.423798,-98.423833,0.2175250793389005,3.2964410509732476,2025-04-21 00:01:16+00:00,1.0
64,2025-04-21 00:01:18+00:00,34.607069,-98.423764,341.3,133,162,,1.0,3.304414236460608,3.304414236460608,3.4146453089187654,302.62549681758736,5.043768367809682,False,133,34.607069,34.607059,-98.423764,-98.423798,0.2208294935753611,3.304414236460608,2025-04-21 00:01:17+00:00,1.0
